Date,Open,High,Low,Close,Volume
2020-03-12,220.0,226.0,209.22000122070312,213.0,44600
2020-03-13,220.17999267578125,225.0,193.99000549316406,203.9199981689453,62500
2020-03-16,194.14999389648438,194.14999389648438,181.89999389648438,192.5,48400
2020-03-17,195.42999267578125,208.9499969482422,182.02000427246094,198.6999969482422,73000
2020-03-18,190.22000122070312,208.11000061035156,182.47999572753906,203.0,58300
2020-03-19,202.97000122070312,242.0,196.80999755859375,215.92999267578125,64100
2020-03-20,216.4199981689453,224.00999450683594,194.5800018310547,197.35000610351562,39000
2020-03-23,198.24000549316406,210.0,185.55999755859375,190.69000244140625,55200
2020-03-24,198.00999450683594,216.85000610351562,198.00999450683594,215.7899932861328,49700
2020-03-25,217.44000244140625,223.24000549316406,194.75,214.8699951171875,97100
2020-03-26,217.11000061035156,223.0800018310547,205.72999572753906,220.13999938964844,31400
2020-03-27,214.58999633789062,217.13999938964844,198.9199981689453,205.97999572753906,32900
2020-03-30,206.0,219.19000244140625,201.00999450683594,218.85000610351562,32100
2020-03-31,218.7100067138672,232.10000610351562,211.4600067138672,226.08999633789062,58900
2020-04-01,215.25,221.0,207.41000366210938,208.97999572753906,22700
2020-04-02,208.0,219.1199951171875,202.47999572753906,219.02999877929688,16700
2020-04-03,217.3000030517578,220.0,208.3699951171875,209.02999877929688,85700
2020-04-06,213.8300018310547,217.00999450683594,210.5,213.2899932861328,35700
2020-04-07,214.10000610351562,219.75,203.3000030517578,210.02000427246094,39100
2020-04-08,211.25,211.64999389648438,204.5,210.07000732421875,47100
2020-04-09,214.1999969482422,226.77000427246094,209.99000549316406,225.3699951171875,39100
2020-04-13,223.02999877929688,227.13999938964844,209.99000549316406,214.6199951171875,22700
2020-04-14,219.3699951171875,229.00999450683594,213.39999389648438,223.99000549316406,26100
2020-04-15,215.86000061035156,218.9199981689453,209.60000610351562,211.07000732421875,21600
2020-04-16,210.05999755859375,218.83999633789062,208.99000549316406,215.0,36200
2020-04-17,220.0,228.3000030517578,213.66000366210938,221.41000366210938,19100
2020-04-20,218.24000549316406,224.49000549316406,218.16000366210938,221.8000030517578,14400
2020-04-21,217.0,221.47999572753906,208.74000549316406,216.22000122070312,13100
2020-04-22,219.80999755859375,225.0,218.80999755859375,222.91000366210938,14800
2020-04-23,223.39999389648438,226.4600067138672,215.25,222.42999267578125,21000
2020-04-24,223.4199981689453,235.97000122070312,220.1999969482422,229.3000030517578,18600
2020-04-27,233.0,245.72000122070312,230.75,241.25,26100
2020-04-28,243.6199951171875,245.6999969482422,235.25999450683594,240.00999450683594,37600
2020-04-29,249.00999450683594,251.92999267578125,241.4199981689453,242.8300018310547,27900
2020-04-30,243.07000732421875,243.07000732421875,232.39999389648438,238.0,73500
2020-05-01,231.24000549316406,235.47999572753906,229.00999450683594,230.77000427246094,100300
2020-05-04,229.5,229.9600067138672,223.35000610351562,227.39999389648438,23700
2020-05-05,230.1300048828125,233.89999389648438,224.8699951171875,224.8699951171875,23500
2020-05-06,227.8699951171875,239.2899932861328,227.8699951171875,236.0,28500
2020-05-07,239.0,239.0,230.64999389648438,238.39999389648438,41200
2020-05-08,240.0,243.52999877929688,228.88999938964844,234.1999969482422,37100
2020-05-11,230.05999755859375,238.22999572753906,228.35000610351562,236.1999969482422,36400
2020-05-12,234.8699951171875,238.0500030517578,226.36000061035156,226.36000061035156,19700
2020-05-13,228.1199951171875,231.0,223.66000366210938,229.1999969482422,35400
2020-05-14,225.6699981689453,234.99000549316406,220.64999389648438,230.77999877929688,39700
2020-05-15,232.52999877929688,239.75,228.02000427246094,237.9600067138672,35700
2020-05-18,243.16000366210938,249.8000030517578,243.0800018310547,244.69000244140625,32700
2020-05-19,241.64999389648438,248.7899932861328,239.1999969482422,243.80999755859375,32400
2020-05-20,248.35000610351562,252.0,246.00999450683594,246.00999450683594,24000
2020-05-21,247.67999267578125,251.89999389648438,244.5399932861328,244.5399932861328,19300
2020-05-22,244.47000122070312,249.02999877929688,244.1699981689453,248.89999389648438,20900
2020-05-26,253.7100067138672,259.95001220703125,253.7100067138672,258.1600036621094,23300
2020-05-27,258.7900085449219,264.5799865722656,248.10000610351562,260.0,31100
2020-05-28,261.5199890136719,265.0,251.8000030517578,259.4200134277344,27900
2020-05-29,258.20001220703125,268.0,252.11000061035156,264.25,39100
2020-06-01,256.6700134277344,269.0,256.6700134277344,258.42999267578125,48700
2020-06-02,259.70001220703125,263.04998779296875,246.22999572753906,249.14999389648438,35500
2020-06-03,250.19000244140625,254.4600067138672,241.4600067138672,241.75999450683594,35000
2020-06-04,237.64999389648438,252.1999969482422,237.64999389648438,249.24000549316406,38600
2020-06-05,250.0,250.6999969482422,244.00999450683594,247.1999969482422,51600
2020-06-08,248.0,248.0,243.00999450683594,245.9499969482422,33800
2020-06-09,236.9199981689453,239.17999267578125,234.3300018310547,235.99000549316406,83700
2020-06-10,235.0,238.99000549316406,217.00999450683594,222.30999755859375,283600
2020-06-11,221.0,223.97000122070312,215.0,221.22999572753906,99600
2020-06-12,228.0,229.74000549316406,223.0,225.0800018310547,61700
2020-06-15,220.44000244140625,227.0,220.0800018310547,226.72000122070312,49900
2020-06-16,228.47000122070312,232.50999450683594,226.27999877929688,229.02000427246094,92100
2020-06-17,231.3000030517578,235.55999755859375,229.36000061035156,231.8000030517578,45200
2020-06-18,229.33999633789062,233.89999389648438,226.55999755859375,226.82000732421875,24800
2020-06-19,229.36000061035156,229.36000061035156,220.08999633789062,221.47000122070312,139200
2020-06-22,220.41000366210938,224.8000030517578,216.0,222.5500030517578,31000
2020-06-23,224.0,225.22000122070312,221.0800018310547,222.25999450683594,21000
2020-06-24,220.30999755859375,221.89999389648438,211.94000244140625,211.94000244140625,42200
2020-06-25,212.72000122070312,218.9499969482422,208.6199951171875,216.25,99800
2020-06-26,216.92999267578125,216.92999267578125,208.5500030517578,208.5500030517578,54400
2020-06-29,211.02000427246094,213.2899932861328,209.85000610351562,212.19000244140625,28500
2020-06-30,213.47999572753906,217.6300048828125,212.86000061035156,216.8000030517578,45100
2020-07-01,216.27999877929688,219.66000366210938,213.00999450683594,215.2100067138672,37200
2020-07-02,216.63999938964844,223.39999389648438,215.66000366210938,216.92999267578125,28000
2020-07-06,218.8800048828125,226.66000366210938,217.6199951171875,222.33999633789062,47000
2020-07-07,221.00999450683594,222.97000122070312,217.25999450683594,218.30999755859375,25900
2020-07-08,219.22999572753906,223.11000061035156,218.57000732421875,221.5,30000
2020-07-09,220.9199981689453,224.55999755859375,213.75999450683594,218.13999938964844,61800
2020-07-10,216.7100067138672,221.1999969482422,216.7100067138672,220.0,41500
2020-07-13,221.32000732421875,221.32000732421875,210.02000427246094,211.10000610351562,64100
2020-07-14,212.99000549316406,217.60000610351562,207.5500030517578,217.3000030517578,28000
2020-07-15,221.0500030517578,230.47999572753906,221.02999877929688,228.27999877929688,34900
2020-07-16,226.35000610351562,227.47999572753906,222.22000122070312,225.00999450683594,16700
2020-07-17,224.0,234.9499969482422,224.0,229.02999877929688,35300
2020-07-20,229.00999450683594,232.47999572753906,216.0,227.99000549316406,25000
2020-07-21,230.0,231.8800048828125,226.17999267578125,229.4199981689453,21200
2020-07-22,227.16000366210938,229.5,219.38999938964844,223.0,40300
2020-07-23,222.72999572753906,233.36000061035156,221.97999572753906,231.8300018310547,45000
2020-07-24,230.67999267578125,237.6999969482422,230.67999267578125,231.61000061035156,34200
2020-07-27,231.58999633789062,233.75999450683594,226.99000549316406,232.0,35600
2020-07-28,231.0,233.94000244140625,220.67999267578125,223.69000244140625,27900
2020-07-29,223.6999969482422,232.22999572753906,223.6999969482422,231.0,26500
2020-07-30,229.52000427246094,236.22999572753906,227.41000366210938,233.4499969482422,40300
2020-07-31,233.5,238.75,231.52999877929688,236.94000244140625,44100
2020-08-03,239.69000244140625,245.32000732421875,235.00999450683594,241.14999389648438,35300
2020-08-04,242.49000549316406,246.97999572753906,236.05999755859375,243.47999572753906,30400
2020-08-05,246.08999633789062,247.1999969482422,242.97999572753906,246.83999633789062,22200
2020-08-06,247.27999877929688,247.99000549316406,240.00999450683594,240.27999877929688,22400
2020-08-07,239.14999389648438,253.2100067138672,239.14999389648438,251.8300018310547,29000
2020-08-10,250.0,251.89999389648438,230.75999450683594,247.0,37000
2020-08-11,248.3000030517578,252.8000030517578,238.3000030517578,243.08999633789062,39700
2020-08-12,246.2899932861328,251.6699981689453,241.0800018310547,246.10000610351562,34700
2020-08-13,245.47999572753906,247.80999755859375,243.97999572753906,247.38999938964844,26700
2020-08-14,246.72999572753906,247.9499969482422,242.08999633789062,242.30999755859375,29800
2020-08-17,242.19000244140625,248.58999633789062,242.16000366210938,244.50999450683594,41000
2020-08-18,244.0,244.19000244140625,239.35000610351562,243.0,28100
2020-08-19,244.8000030517578,245.1999969482422,241.80999755859375,242.99000549316406,19500
2020-08-20,242.50999450683594,242.50999450683594,238.72999572753906,240.9600067138672,18900
2020-08-21,240.61000061035156,240.88999938964844,233.2100067138672,236.5800018310547,91600
2020-08-24,237.6300048828125,240.3000030517578,235.17999267578125,237.8800048828125,25900
2020-08-25,240.52999877929688,240.52999877929688,234.9499969482422,237.92999267578125,18200
2020-08-26,236.39999389648438,241.02999877929688,236.19000244140625,240.0,32000
2020-08-27,240.25,244.19000244140625,238.72000122070312,241.11000061035156,26900
2020-08-28,243.17999267578125,244.99000549316406,240.92999267578125,244.99000549316406,13200
2020-08-31,244.4600067138672,247.02999877929688,239.6199951171875,245.9199981689453,27900
2020-09-01,245.5,250.0,245.10000610351562,250.0,27500
2020-09-02,250.39999389648438,252.7100067138672,249.57000732421875,251.88999938964844,20400
2020-09-03,252.02000427246094,252.02000427246094,242.8300018310547,244.38999938964844,23700
2020-09-04,247.4600067138672,249.0,239.36000061035156,243.3300018310547,30300
2020-09-08,240.30999755859375,242.75999450683594,238.02999877929688,239.72000122070312,40400
2020-09-09,241.27000427246094,250.33999633789062,241.27000427246094,247.1999969482422,30800
2020-09-10,249.5500030517578,250.2100067138672,246.47999572753906,246.88999938964844,29800
2020-09-11,245.57000732421875,249.47999572753906,245.57000732421875,246.86000061035156,28000
2020-09-14,249.25,252.25,245.6199951171875,246.10000610351562,41000
2020-09-15,248.0,249.97000122070312,245.6699981689453,246.47999572753906,23800
2020-09-16,248.39999389648438,249.72999572753906,247.5500030517578,248.0399932861328,43800
2020-09-17,245.5,249.55999755859375,245.5,248.0,36200
2020-09-18,249.47000122070312,249.72000122070312,245.33999633789062,245.5800018310547,228900
2020-09-21,241.0,244.11000061035156,230.72000122070312,236.30999755859375,33100
2020-09-22,236.07000732421875,238.97999572753906,229.0,235.25,27200
2020-09-23,235.92999267578125,237.60000610351562,232.66000366210938,234.42999267578125,21100
2020-09-24,234.08999633789062,241.5399932861328,234.08999633789062,240.6999969482422,40600
2020-09-25,240.24000549316406,244.6999969482422,239.72000122070312,244.6999969482422,26600
2020-09-28,246.91000366210938,252.55999755859375,246.91000366210938,251.05999755859375,24200
2020-09-29,242.10000610351562,256.32000732421875,242.10000610351562,255.8699951171875,27100
2020-09-30,256.9200134277344,258.30999755859375,250.22999572753906,254.75999450683594,38200
2020-10-01,255.47000122070312,258.9700012207031,253.8800048828125,258.3999938964844,30800
2020-10-02,254.67999267578125,260.29998779296875,254.67999267578125,259.0,26100
2020-10-05,259.0,263.25,259.0,260.54998779296875,19500
2020-10-06,263.1099853515625,269.44000244140625,262.45001220703125,266.0,38200
2020-10-07,267.95001220703125,275.0,267.0899963378906,273.4100036621094,33700
2020-10-08,275.0,277.8800048828125,275.0,277.8800048828125,28800
2020-10-09,279.95001220703125,284.0799865722656,279.1499938964844,282.9700012207031,25100
2020-10-12,285.0,286.3500061035156,279.7799987792969,284.05999755859375,22300
2020-10-13,283.0,288.79998779296875,281.1400146484375,282.1499938964844,27400
2020-10-14,284.44000244140625,287.0400085449219,276.6199951171875,276.8900146484375,34000
2020-10-15,277.05999755859375,281.6700134277344,274.0799865722656,280.8999938964844,21100
2020-10-16,280.5,283.9599914550781,279.1400146484375,279.1400146484375,19200
2020-10-19,280.5,281.0199890136719,275.010009765625,275.1000061035156,17300
2020-10-20,277.2699890136719,277.6600036621094,272.5799865722656,275.1099853515625,12100
2020-10-21,276.42999267578125,277.8900146484375,268.05999755859375,271.5,21400
2020-10-22,273.4599914550781,280.6400146484375,270.0799865722656,278.260009765625,16500
2020-10-23,277.989990234375,279.3900146484375,275.55999755859375,277.3699951171875,14300
2020-10-26,273.0,274.6300048828125,270.42999267578125,274.5,17700
2020-10-27,274.0,276.0,272.3999938964844,274.44000244140625,23200
2020-10-28,271.1300048828125,273.5,261.54998779296875,261.5899963378906,41200
2020-10-29,260.1099853515625,268.2900085449219,258.010009765625,266.2900085449219,26400
2020-10-30,266.239990234375,266.2900085449219,260.0299987792969,261.4100036621094,18300
2020-11-02,263.010009765625,264.95001220703125,259.2300109863281,261.2900085449219,23100
2020-11-03,262.010009765625,269.45001220703125,262.010009765625,264.0,33700
2020-11-04,264.69000244140625,269.5299987792969,264.0899963378906,266.32000732421875,26800
2020-11-05,269.7099914550781,271.5799865722656,266.9800109863281,267.989990234375,26200
2020-11-06,266.7699890136719,269.1199951171875,264.2200012207031,265.3299865722656,17500
2020-11-09,270.9800109863281,275.69000244140625,267.1199951171875,267.1199951171875,29800
2020-11-10,271.1099853515625,275.29998779296875,267.2300109863281,273.3999938964844,33400
2020-11-11,274.1700134277344,275.45001220703125,271.0400085449219,272.1000061035156,14000
2020-11-12,272.0,274.4200134277344,271.1400146484375,273.5299987792969,25700
2020-11-13,275.0,283.3299865722656,273.3900146484375,280.510009765625,32100
2020-11-16,282.4100036621094,289.6400146484375,280.0199890136719,289.4599914550781,31200
2020-11-17,285.5299987792969,291.3999938964844,283.0,289.989990234375,32900
2020-11-18,292.19000244140625,292.19000244140625,278.8399963378906,279.1000061035156,36000
2020-11-19,280.1000061035156,280.1000061035156,270.4800109863281,274.989990234375,34100
2020-11-20,271.8900146484375,282.67999267578125,271.8900146484375,279.6099853515625,27300
2020-11-23,283.0,283.0,279.739990234375,280.8999938964844,22900
2020-11-24,281.4100036621094,282.67999267578125,269.010009765625,270.29998779296875,52700
2020-11-25,270.239990234375,274.5799865722656,268.1099853515625,270.6300048828125,23000
2020-11-27,268.6000061035156,274.989990234375,260.8500061035156,274.6199951171875,11200
